Data_Venda;Nome_Cliente;Cidade;Produto;Quantidade;Valor_Unitario;Valor_Total
2024-02-20;Lucas Gabriel da Luz;Leão de Goiás;Teclado;8;1572.95;12583.6
2023-10-23;Henry Gabriel Martins;da Mata;Notebook;9;891.08;8019.72
2025-05-02;Lorena Farias;Melo do Sul;Monitor;6;2347.32;14083.92
2024-09-18;Lucas Fernandes;Lima do Oeste;Smartphone;3;2125.79;6377.37
2025-06-21;Ana Luiza Vieira;Sampaio;Notebook;6;2691.06;16146.36
2025-07-20;Maria Flor Ribeiro;Albuquerque;Teclado;8;415.64;3325.12
2025-01-10;Beatriz Câmara;Vieira de Minas;Mouse;2;1185.61;2371.22
2024-09-09;Ravy Marques;Ferreira;Smartphone;7;1700.61;11904.27
2025-03-04;Otávio Abreu;Ferreira de Costela;Notebook;10;687.05;6870.5
2024-05-01;Emanuelly Sá;Nascimento;Notebook;10;2602.18;26021.8
2023-12-01;Bruna Duarte;das Neves;Teclado;5;2331.39;11656.95
2024-12-23;Dr. Levi Câmara;Cardoso Verde;Smartphone;1;571.53;571.53
2024-11-03;Sarah Rios;Farias do Campo;Notebook;3;771.79;2315.37
2024-09-19;Enzo Mendonça;Azevedo;Teclado;2;161.33;322.66
2023-12-22;Thiago Pinto;Souza;Mouse;8;2952.69;23621.52
2024-10-03;Isabelly Vargas;Machado da Serra;Smartphone;1;242.64;242.64
2024-11-19;Dr. Nicolas Cardoso;Sá;Mouse;9;1627.95;14651.55
2025-07-12;Sr. Theodoro Santos;Caldeira;Smartphone;8;298.95;2391.6
2025-04-12;Agatha Novaes;da Mota;Smartphone;2;822.25;1644.5
2024-04-23;Luiza da Rocha;Lima de Minas;Monitor;9;362.85;3265.65
2024-11-24;Lunna Nascimento;Barbosa Grande;Mouse;10;1664.84;16648.4
2025-07-26;Rhavi Costela;da Mata de Lima;Notebook;3;1023.27;3069.81
2025-03-19;Maria Julia Viana;Machado;Monitor;10;1118.14;11181.4
2024-08-26;Maria Sophia Pinto;Dias;Smartphone;9;789.47;7105.23
2024-05-31;Ryan Cunha;Fogaça;Teclado;7;2582.32;18076.24
2025-07-22;Srta. Mariana Cavalcante;Araújo;Mouse;5;912.76;4563.8
2024-06-07;Fernando Peixoto;Pereira de Sousa;Monitor;8;2909.3;23274.4
2024-02-04;Lucca Sousa;Ribeiro de Silva;Notebook;5;1673.07;8365.35
2024-03-12;Sra. Laís da Conceição;Lima;Mouse;6;2687.34;16124.04
2024-07-05;Heloisa Gomes;da Costa de Cardoso;Teclado;10;2005.89;20058.9
2024-01-27;Bruno Aparecida;Cassiano Alegre;Notebook;10;258.39;2583.9
2024-12-16;Natália Duarte;Souza;Notebook;7;2515.13;17605.91
2024-01-31;Lucas Gabriel Rocha;Nogueira;Monitor;3;1454.01;4362.03
2025-02-28;Bruno Moura;da Cunha da Serra;Mouse;8;1064.35;8514.8
2025-04-09;Leonardo Vieira;Nogueira;Teclado;9;199.43;1794.87
2025-02-17;Eloá Cavalcanti;Silveira;Notebook;4;2677.3;10709.2
2024-03-06;Sra. Luna Gomes;Peixoto;Smartphone;10;627.8;6278.0
2025-08-09;Maria Sophia Pires;da Rosa do Amparo;Mouse;6;2848.16;17088.96
2023-11-20;Heloisa Freitas;Garcia de Moraes;Teclado;7;2749.7;19247.9
2025-08-26;Dante Almeida;Albuquerque de Correia;Smartphone;8;908.99;7271.92
2024-05-14;Vinícius da Mota;Nunes de Novaes;Smartphone;3;1774.9;5324.7
2024-06-06;Davi Lucas Novais;Gonçalves;Teclado;10;1891.89;18918.9
2025-07-29;Marina Souza;Leão de Minas;Monitor;9;987.99;8891.91
2024-09-30;Catarina Jesus;da Rosa;Smartphone;5;2326.67;11633.35
2023-10-20;Gustavo da Mota;Brito das Pedras;Smartphone;9;174.01;1566.09
2025-09-17;Sophie Macedo;Câmara;Monitor;5;1636.69;8183.45
2025-06-05;Lorenzo Sousa;Peixoto das Flores;Smartphone;3;466.0;1398.0
2025-01-27;Júlia Vasconcelos;Pires de Novais;Smartphone;10;2503.87;25038.7
2023-10-15;Maria Melo;da Rocha;Notebook;7;165.32;1157.24
2024-10-28;Srta. Maria Julia Lima;Sousa;Mouse;7;2454.18;17179.26
2025-06-08;Fernando da Rosa;Cunha;Teclado;1;128.6;128.6
2024-08-04;Augusto Carvalho;das Neves;Mouse;7;1198.05;8386.35
2024-02-06;Felipe Camargo;Moura de Novais;Notebook;4;1988.77;7955.08
2024-10-19;Sophia Oliveira;Leão de Siqueira;Notebook;4;1638.51;6554.04
2024-09-27;Srta. Liz Rocha;Teixeira;Teclado;7;1183.2;8282.4
2024-09-09;Yago Alves;Borges;Teclado;6;1532.92;9197.52
2025-06-12;Srta. Lorena Brito;Lopes Paulista;Teclado;4;2951.7;11806.8
2024-05-27;Luna Pacheco;da Mota do Oeste;Notebook;2;1506.72;3013.44
2024-08-30;Bella Alves;Santos Grande;Monitor;1;314.88;314.88
2024-02-02;Helena da Mata;Câmara;Smartphone;6;2340.14;14040.84
2024-05-29;Mathias Siqueira;Ribeiro do Amparo;Notebook;6;2792.6;16755.6
2024-05-29;Ana Melo;Brito de Minas;Notebook;6;419.42;2516.52
2024-01-23;Olivia Rezende;Carvalho Alegre;Notebook;9;2234.97;20114.73
2025-01-02;Isadora Moreira;Barros de Goiás;Notebook;7;2731.65;19121.55
2024-01-02;Yuri Ribeiro;Novais Verde;Smartphone;2;197.15;394.3
2024-11-15;Luan Aragão;Rios de Minas;Teclado;4;2941.38;11765.52
2025-03-18;Dante da Cunha;Fernandes Verde;Mouse;9;1962.79;17665.11
2023-10-23;Lunna Siqueira;Cardoso de Minas;Smartphone;8;1600.17;12801.36
2024-07-18;Liam da Cunha;da Cunha das Pedras;Notebook;3;2042.97;6128.91
2024-05-02;Danilo Castro;Câmara Alegre;Mouse;3;2827.62;8482.86
2024-08-02;João Gabriel da Luz;Novais Paulista;Teclado;5;2212.16;11060.8
2024-01-23;Josué Leão;Pimenta de Monteiro;Mouse;8;2272.27;18178.16
2025-02-09;Yuri Montenegro;Campos;Notebook;9;543.03;4887.27
2024-03-27;Vicente Leão;Garcia;Smartphone;8;2772.12;22176.96
2025-03-24;Danilo Sá;Lima;Smartphone;10;536.33;5363.3
2024-07-29;Felipe Macedo;da Rosa da Praia;Notebook;5;2226.38;11131.9
2024-02-07;Ana Julia Martins;Mendes;Notebook;7;1543.71;10805.97
2025-08-21;Marina Albuquerque;Sá;Monitor;2;950.07;1900.14
2025-05-11;Rafaela Barros;da Mata;Notebook;9;597.08;5373.72
2024-10-27;Valentina Moraes;Fonseca;Teclado;3;1329.9;3989.7
2024-11-15;Aylla Guerra;Freitas;Notebook;6;2680.62;16083.72
2023-12-12;João Mendes;Pereira de Minas;Notebook;6;1268.57;7611.42
2024-03-04;Antonella Freitas;Borges de Cunha;Smartphone;3;1531.86;4595.58
2025-03-02;Cauã Lima;Ferreira;Notebook;1;2492.26;2492.26
2024-11-18;Stella Farias;Castro;Smartphone;8;909.48;7275.84
2024-05-19;Kevin Ramos;Gomes do Campo;Mouse;7;2875.32;20127.24
2025-06-01;Raquel Cunha;da Paz das Flores;Teclado;8;1401.51;11212.08
2024-10-24;Sr. Luan Souza;Almeida do Sul;Teclado;2;2658.51;5317.02
2024-09-21;Ana Beatriz Nascimento;da Cunha das Flores;Notebook;9;415.04;3735.36
2023-10-19;Dr. Gael Henrique Alves;Vargas;Teclado;9;2939.22;26452.98
2024-01-20;Luiz Felipe Pereira;da Luz da Serra;Notebook;3;307.06;921.18
2025-08-22;Luara Dias;Rodrigues;Notebook;4;2012.09;8048.36
2024-07-14;Antônio Castro;Vasconcelos;Notebook;4;211.18;844.72
2024-07-28;Dr. Oliver Vieira;Freitas;Mouse;2;736.44;1472.88
2025-06-10;Calebe Sampaio;Souza dos Dourados;Smartphone;10;2228.92;22289.2
2025-05-16;Alexandre Abreu;Mendonça Alegre;Smartphone;9;398.95;3590.55
2024-12-10;Caleb Lopes;da Luz;Smartphone;6;2415.87;14495.22
2024-03-21;Lavínia da Rosa;da Cruz das Pedras;Smartphone;3;560.26;1680.78
2024-02-15;Luiz Felipe da Cunha;Porto;Teclado;9;2418.28;21764.52
2025-03-29;Davi Gomes;Costela de Goiás;Teclado;6;1240.91;7445.46
2024-05-05;Agatha Almeida;da Mota;Mouse;9;1122.3;10100.7
2024-01-30;Gabriela Azevedo;da Luz das Pedras;Smartphone;5;260.87;1304.35
2025-01-23;Marcos Vinicius Brito;Guerra do Campo;Mouse;3;2518.32;7554.96
2024-11-23;Sophia da Paz;Nascimento do Galho;Mouse;10;2907.98;29079.8
2024-12-18;Giovanna Mendonça;Campos do Sul;Notebook;3;869.2;2607.6
2024-04-09;Rafaela Vargas;da Conceição da Prata;Monitor;3;2951.67;8855.01
2025-03-24;Lucca Caldeira;Mendonça;Mouse;9;188.03;1692.27
2024-02-11;Pietro Lopes;Sales de Pires;Mouse;10;291.02;2910.2
2024-10-16;Manuela Rocha;Fernandes Verde;Smartphone;4;2835.52;11342.08
2025-03-19;Cecilia Viana;Leão;Smartphone;10;956.5;9565.0
2025-01-14;Daniel Fonseca;da Rocha;Smartphone;10;645.63;6456.3
2025-08-18;Lara Rezende;Costa;Smartphone;3;1486.61;4459.83
2025-01-12;Vitor Hugo Fonseca;Pires;Monitor;6;563.55;3381.3
2025-05-16;Manuella Montenegro;Vargas de Aragão;Monitor;7;1508.41;10558.87
2025-09-28;Leonardo Viana;Pacheco da Serra;Smartphone;3;675.73;2027.19
2023-11-30;Cauê Lima;Marques;Monitor;6;2672.06;16032.36
2024-04-03;Antony Aparecida;Rodrigues;Teclado;4;859.48;3437.92
2025-04-03;Lorena Camargo;Silva;Teclado;9;2409.98;21689.82
2023-11-05;Milena Montenegro;Cavalcante;Monitor;4;822.78;3291.12
2024-09-07;Letícia da Cruz;Nunes Verde;Smartphone;10;815.35;8153.5
2024-10-31;Maria Alice Pereira;Caldeira;Teclado;5;2136.96;10684.8
2024-04-23;Arthur Pinto;Correia;Teclado;2;1913.04;3826.08
2025-07-27;João Vitor Santos;Novaes do Campo;Notebook;4;1845.78;7383.12
2023-11-14;Letícia da Mata;Monteiro;Notebook;9;1317.99;11861.91
2024-01-25;Ayla Pinto;da Mota;Monitor;2;623.24;1246.48
2025-04-28;Mathias Nogueira;Sá Grande;Mouse;2;1138.24;2276.48
2024-02-06;Vitória Barros;Pires da Mata;Monitor;9;1394.15;12547.35
2025-02-23;Srta. Maria Luísa Marques;Novais do Amparo;Mouse;2;2058.25;4116.5
2024-10-28;Ana Beatriz Rodrigues;Novaes da Praia;Teclado;5;752.34;3761.7
2024-09-18;Erick da Mata;da Luz;Mouse;5;2417.32;12086.6
2025-03-11;Caroline Ferreira;Cardoso;Mouse;4;1095.71;4382.84
2025-01-15;Pedro Henrique Siqueira;Montenegro Paulista;Notebook;2;1604.0;3208.0
2024-03-16;Ana Vitória Ramos;da Paz;Notebook;3;1883.77;5651.31
2025-02-01;José Moreira;da Mota de Brito;Monitor;9;1004.06;9036.54
2024-11-06;Mathias Sousa;Câmara Verde;Smartphone;8;898.05;7184.4
2025-05-08;Nicole Almeida;Pinto;Monitor;8;853.81;6830.48
2023-12-10;Melina da Mota;Caldeira;Mouse;2;1188.16;2376.32
2024-12-09;Arthur Gabriel Barros;Pires;Mouse;2;182.36;364.72
2024-03-01;Vicente Brito;Abreu de Marques;Notebook;7;2176.0;15232.0
2025-04-17;Srta. Maria Julia Pereira;Sousa;Teclado;6;2306.59;13839.54
2024-07-22;Milena Oliveira;Vasconcelos;Mouse;7;2123.68;14865.76
2024-01-01;João Pedro Costela;Nascimento dos Dourados;Notebook;3;2242.95;6728.85
2025-02-25;Sra. Rebeca da Cunha;Casa Grande;Monitor;10;418.77;4187.7
2024-07-11;Alana Santos;Vieira;Notebook;9;2774.61;24971.49
2024-10-15;Bernardo Correia;Castro de Silva;Mouse;10;2271.6;22716.0
2025-04-14;Dra. Mariana da Mota;Sá;Monitor;4;2202.26;8809.04
2024-08-23;Brayan Fogaça;Carvalho;Notebook;6;2926.22;17557.32
2025-07-21;Henry Gabriel Cassiano;Macedo;Notebook;4;1448.09;5792.36
2025-02-25;Davi Miguel Lopes;Lima;Mouse;2;2365.98;4731.96
2025-07-09;Mariane Aparecida;Mendonça da Praia;Monitor;3;1076.45;3229.35
2025-09-11;Isis Aparecida;Gonçalves;Smartphone;2;1952.76;3905.52
2024-01-26;Pietro Gonçalves;Brito;Smartphone;5;323.5;1617.5
2025-05-26;Sr. Enzo Gonçalves;Pinto do Norte;Notebook;9;1242.85;11185.65
2025-09-25;Luara Moura;Ramos;Notebook;2;575.88;1151.76
2024-06-24;Lavínia Vasconcelos;Guerra Verde;Monitor;9;1680.43;15123.87
2024-06-26;Dr. Bruno Montenegro;Barros;Notebook;10;1210.25;12102.5
2024-08-08;José Miguel Santos;da Luz;Notebook;2;1770.3;3540.6
2025-04-30;Sr. Nathan da Rocha;da Luz Paulista;Notebook;6;1892.17;11353.02
2024-05-18;Melissa Vargas;Barros Alegre;Smartphone;7;858.51;6009.57
2025-07-26;Elisa das Neves;Abreu das Flores;Smartphone;9;1216.34;10947.06
2025-05-23;Evelyn Farias;Aparecida da Praia;Mouse;1;475.74;475.74
2024-10-10;Thiago Pimenta;Moreira;Notebook;7;1824.46;12771.22
2025-06-07;Nicole Abreu;Alves das Flores;Teclado;8;2018.82;16150.56
2024-11-25;Ravy Pacheco;Abreu do Norte;Mouse;4;863.52;3454.08
2025-04-09;Sra. Yasmin da Mata;Casa Grande de Rezende;Notebook;7;567.52;3972.64
2024-07-05;Theodoro Gomes;Sales;Monitor;8;1100.05;8800.4
2024-11-04;Luiz Felipe Machado;Teixeira;Notebook;1;2258.87;2258.87
2024-06-07;Miguel da Paz;Ramos;Teclado;7;2481.26;17368.82
2025-08-14;Alice Machado;Carvalho;Notebook;10;385.09;3850.9
2025-03-14;Leonardo Carvalho;da Costa da Prata;Mouse;2;2938.59;5877.18
2023-11-12;Srta. Sofia Nascimento;Caldeira;Notebook;4;374.68;1498.72
2024-05-13;Maria Clara Barros;Oliveira do Amparo;Notebook;10;799.69;7996.9
2024-07-14;Samuel Araújo;Ferreira;Notebook;2;2750.52;5501.04
2024-08-05;Melina Silva;Cirino;Smartphone;4;2171.89;8687.56
2024-05-05;Luigi Garcia;Cunha da Praia;Monitor;1;906.1;906.1
2024-07-28;Ana Julia Lima;Campos das Flores;Smartphone;3;1882.97;5648.91
2023-10-17;Sra. Lorena Alves;Campos de Minas;Smartphone;10;1223.99;12239.9
2025-07-09;Evelyn Vargas;Almeida de Rocha;Monitor;10;497.33;4973.3
2025-08-09;Mariane Martins;Nunes de Andrade;Teclado;5;2807.08;14035.4
2025-07-16;Amanda Cavalcanti;Lopes do Amparo;Teclado;7;1977.36;13841.52
2025-10-04;Ravi Lucca Macedo;da Luz do Sul;Teclado;1;2965.49;2965.49
2025-02-04;Ravi Macedo;Abreu de Andrade;Teclado;3;551.29;1653.87
2025-09-10;Benjamin Martins;Azevedo;Smartphone;6;2008.31;12049.86
2025-07-15;Sr. Matteo Novaes;Moreira;Teclado;4;897.52;3590.08
2024-02-24;Ana Luiza da Cunha;Barros;Smartphone;3;447.48;1342.44
2024-06-29;Sra. Mirella Marques;Fernandes de Rocha;Mouse;4;657.17;2628.68
2024-04-21;Cecília Machado;Moreira Grande;Notebook;9;603.6;5432.4
2023-11-21;Pedro Miguel da Cunha;Machado;Teclado;1;1531.94;1531.94
2025-06-26;Bryan Sá;Aparecida;Notebook;3;1777.1;5331.3
2024-10-30;Antony Jesus;Brito;Teclado;6;1698.05;10188.3
2025-03-30;Sra. Ana Júlia Fogaça;Porto de Alves;Mouse;2;140.31;280.62
2024-07-14;Larissa Abreu;Macedo da Prata;Mouse;2;2646.73;5293.46
2025-04-06;Rael Marques;Vasconcelos da Praia;Monitor;7;2968.79;20781.53
2025-10-08;Ravi Barros;Moreira de Siqueira;Smartphone;2;236.13;472.26
2025-01-19;Dr. Arthur Gabriel Leão;Mendonça;Monitor;7;1230.97;8616.79
2025-01-04;José Pedro Gomes;Nascimento do Amparo;Mouse;8;791.38;6331.04
2024-10-01;Giovanna Pires;Vasconcelos;Monitor;3;723.61;2170.83
2024-02-18;Theodoro Moura;Fogaça de Goiás;Smartphone;8;122.46;979.68
2025-08-08;Dra. Emanuelly Moreira;da Mota da Prata;Monitor;10;2726.09;27260.9
2024-08-12;Sra. Maria Isis Duarte;da Rocha das Flores;Notebook;6;2330.05;13980.3
2024-09-05;Gustavo Henrique da Rocha;Sales;Notebook;2;1255.75;2511.5
2025-02-27;Sr. Bento Silveira;Nascimento;Teclado;10;907.76;9077.6
2024-02-28;Julia Oliveira;Moura do Sul;Teclado;2;1582.61;3165.22
2024-11-02;Evelyn Cunha;Nunes;Monitor;7;1477.77;10344.39
2025-02-03;André Montenegro;da Cruz;Monitor;7;744.27;5209.89
2024-05-05;Srta. Vitória Souza;Cassiano do Norte;Smartphone;3;1349.23;4047.69
2025-05-24;Stephany da Mota;Aragão de Guerra;Teclado;6;1390.09;8340.54
2024-08-18;Luana Silva;Montenegro da Praia;Smartphone;7;1790.09;12530.63
2025-08-08;Olívia Rios;Rios de Goiás;Teclado;9;1759.76;15837.84
2025-02-12;Jade Fogaça;Martins do Campo;Mouse;2;2885.11;5770.22
2024-05-06;Isaque Câmara;Correia;Monitor;9;743.3;6689.7
2023-12-23;Ana Liz Novais;Sá;Teclado;2;2229.17;4458.34
2025-03-02;Ana Julia Pereira;Moraes;Smartphone;10;2315.5;23155.0
2025-03-04;Luigi Pimenta;Aragão;Smartphone;10;2268.6;22686.0
2025-06-22;Enrico Mendonça;Fonseca de Goiás;Teclado;3;1552.39;4657.17
2023-11-17;Apollo Ribeiro;Melo de Oliveira;Notebook;4;367.04;1468.16
2024-10-16;Vitor Gabriel Martins;Campos;Notebook;5;2758.47;13792.35
2025-04-17;Diogo Correia;Porto;Smartphone;10;772.26;7722.6
2025-06-05;Arthur Miguel Garcia;Albuquerque do Galho;Smartphone;10;2907.76;29077.6
2024-02-18;Lucca Pereira;Sousa da Mata;Smartphone;6;2841.88;17051.28
2024-11-30;Pedro Lucas Almeida;Silveira Alegre;Mouse;2;1313.93;2627.86
2023-10-30;Ryan Viana;Machado de Pires;Teclado;8;569.14;4553.12
2025-07-13;Caleb Almeida;da Mota da Mata;Monitor;7;1507.82;10554.74
2025-06-16;Luiz Gustavo Viana;Fernandes da Praia;Smartphone;1;2831.27;2831.27
2024-08-31;Gael Ramos;Rocha;Notebook;3;1153.65;3460.95
2025-04-08;Ravy Siqueira;Souza;Teclado;1;547.4;547.4
2025-09-15;Isabel Pacheco;Costa;Teclado;6;1849.78;11098.68
2024-07-24;Lucca Almeida;Martins;Notebook;9;692.8;6235.2
2024-04-22;Ísis da Paz;Machado de Melo;Smartphone;1;2082.48;2082.48
2025-05-25;Luiz Otávio Fonseca;Monteiro;Teclado;5;109.83;549.15
2024-04-19;Théo Carvalho;Duarte;Smartphone;3;1361.85;4085.55
2024-05-05;Luara Macedo;Novaes do Campo;Monitor;5;2233.05;11165.25
2024-01-07;Luiz Gustavo Aragão;da Cruz;Monitor;7;445.2;3116.4
2025-10-09;Laís Guerra;Pinto dos Dourados;Mouse;2;1196.21;2392.42
2024-11-14;Bento Oliveira;Andrade do Norte;Mouse;2;288.41;576.82
2023-11-16;André Ribeiro;Costela de Minas;Teclado;4;399.83;1599.32
2024-03-01;Davi Lucca Andrade;Duarte de Castro;Smartphone;3;678.46;2035.38
2023-10-19;Ana Julia Gomes;Nogueira de Goiás;Smartphone;8;2252.25;18018.0
2025-03-05;Bella Almeida;Guerra do Sul;Smartphone;3;2836.71;8510.13
2024-06-10;Dante Silva;Nogueira;Notebook;10;1894.83;18948.3
2025-09-30;Yasmin Pacheco;Campos dos Dourados;Monitor;4;2802.65;11210.6
2024-01-30;Luiz Fernando Santos;Costela;Mouse;6;2767.33;16603.98
2025-10-11;Agatha Câmara;Viana dos Dourados;Notebook;5;1436.03;7180.15
2025-04-06;Ana Cecília Teixeira;Cirino;Notebook;8;768.78;6150.24
2025-06-17;Alana Cardoso;Vasconcelos;Teclado;2;2066.53;4133.06
2024-02-03;Srta. Mirella Garcia;Mendes;Notebook;5;956.18;4780.9
2024-07-21;Ágatha Pires;Rios;Smartphone;9;823.8;7414.2
2025-08-07;Sra. Sabrina Carvalho;Câmara Alegre;Monitor;3;175.83;527.49
2025-05-11;Olívia Monteiro;Alves;Monitor;1;428.1;428.1
2024-09-01;Natália Casa Grande;Duarte;Smartphone;6;1434.8;8608.8
2024-12-21;Gabrielly Brito;Guerra;Teclado;7;2351.81;16462.67
2025-02-21;Ana Vitória Fogaça;Montenegro do Norte;Monitor;1;179.85;179.85
2025-04-07;Nathan Fogaça;Monteiro do Amparo;Monitor;5;623.71;3118.55
2024-02-17;João Miguel Mendes;Novais da Praia;Teclado;1;2517.13;2517.13
2025-10-14;Sophie Sá;Carvalho das Pedras;Monitor;2;972.33;1944.66
2025-05-20;Arthur Gabriel Cardoso;Vasconcelos;Notebook;2;2246.96;4493.92
2023-12-08;Daniela Ramos;Pimenta da Praia;Monitor;2;172.71;345.42
2023-11-07;Gael Machado;da Mota;Mouse;7;2581.26;18068.82
2025-01-01;Yan Guerra;Melo de Novais;Monitor;5;2240.67;11203.35
2024-11-19;Lucas Gabriel Novaes;Souza do Oeste;Notebook;10;154.41;1544.1
2024-07-05;Igor Araújo;Brito de Andrade;Monitor;7;662.54;4637.78
2025-10-06;Arthur Miguel da Mota;Nascimento;Mouse;9;1723.38;15510.42
2025-07-24;José Carvalho;Machado;Teclado;4;2251.87;9007.48
2024-02-18;Lunna Freitas;Almeida;Notebook;3;2254.56;6763.68
2025-10-05;Matteo Mendes;da Cruz Alegre;Smartphone;3;824.04;2472.12
2023-12-22;Sr. Diego Rios;Pacheco do Oeste;Notebook;2;2320.8;4641.6
2025-09-29;Dr. Otto Porto;Cunha das Flores;Teclado;7;2024.26;14169.82
2024-08-10;Daniela Câmara;Câmara;Teclado;7;2272.36;15906.52
2024-12-11;Valentina Freitas;Cassiano;Smartphone;7;1336.75;9357.25
2024-06-03;Caleb Câmara;Sales do Norte;Teclado;8;2009.81;16078.48
2025-05-08;Srta. Agatha Porto;Aragão dos Dourados;Mouse;2;2051.09;4102.18
2024-02-10;José Miguel Aparecida;da Conceição;Smartphone;6;792.54;4755.24
2025-04-22;Heitor Sá;Santos;Monitor;4;2250.1;9000.4
2023-12-06;Lavínia Moura;Nogueira Alegre;Smartphone;9;878.89;7910.01
2023-12-25;Valentina Novais;Câmara das Pedras;Mouse;2;2100.91;4201.82
2024-02-20;Ana Monteiro;Monteiro;Smartphone;9;2021.5;18193.5
2025-06-19;Nicole Sousa;Teixeira;Teclado;2;570.2;1140.4
2024-03-02;Sr. Vitor Hugo da Mota;Pacheco;Monitor;2;1894.91;3789.82
2025-06-25;Camila Macedo;Almeida da Serra;Smartphone;5;577.13;2885.65
2024-10-31;Luísa Lima;Vasconcelos de Guerra;Smartphone;2;737.89;1475.78
2025-06-17;Isabela Martins;Fogaça;Smartphone;4;2905.32;11621.28
2025-07-04;Dra. Agatha Peixoto;Porto Paulista;Mouse;8;1043.36;8346.88
2025-03-23;Luísa Fonseca;Brito de Vargas;Mouse;10;2680.63;26806.3
2025-07-09;Bianca Jesus;Viana;Teclado;9;1520.03;13680.27
2024-02-08;Thomas Novais;da Rosa;Monitor;6;1127.63;6765.78
2025-10-12;Pietro Pimenta;Teixeira de da Rosa;Notebook;3;1108.61;3325.83
2024-12-30;Dr. Theodoro Caldeira;Silveira da Praia;Monitor;2;2490.61;4981.22
2024-08-26;José Miguel Martins;Camargo;Mouse;8;1461.08;11688.64
2025-05-18;Mirella Macedo;da Paz das Pedras;Monitor;5;1888.1;9440.5
2024-08-28;Mirella Jesus;Jesus de Castro;Monitor;7;2251.19;15758.33
2023-11-14;Sr. Luan da Cruz;Brito Verde;Mouse;7;726.49;5085.43
2024-10-04;Aylla Rios;Macedo;Smartphone;3;1007.16;3021.48
2024-01-16;Alexandre Sá;Almeida;Mouse;5;1915.26;9576.3
2025-08-23;Antony Freitas;Barros;Mouse;6;512.83;3076.98
2024-05-05;Sra. Esther Montenegro;Farias;Smartphone;3;2411.31;7233.93
2024-02-20;Isabela Costa;Lopes Verde;Teclado;7;918.2;6427.4
2024-12-06;Aurora Duarte;Martins de Correia;Mouse;9;1124.94;10124.46
2024-10-04;Kamilly Costa;Mendonça da Serra;Teclado;5;1895.78;9478.9
2024-02-11;Kaique da Cunha;Vieira das Pedras;Teclado;10;1114.61;11146.1
2024-06-30;Cecilia Pereira;Fernandes de Rios;Mouse;3;106.05;318.15
2025-01-11;Antônio Teixeira;Almeida de Fonseca;Smartphone;1;332.87;332.87
2024-01-11;Sr. Gael Gomes;Rodrigues Verde;Notebook;9;351.29;3161.61
2025-01-26;Catarina Vieira;Peixoto de Goiás;Notebook;5;2175.39;10876.95
2024-09-23;Dra. Alícia Novaes;Garcia;Mouse;5;2759.43;13797.15
2024-04-27;Dr. Benjamim Montenegro;Barbosa da Serra;Notebook;4;2441.74;9766.96
2025-06-09;Hadassa Casa Grande;Casa Grande de Siqueira;Mouse;8;2536.56;20292.48
2024-11-05;João Araújo;Novaes;Mouse;4;1261.58;5046.32
2025-09-05;Alice Cassiano;Fernandes;Notebook;6;1418.25;8509.5
2024-06-14;Enzo Porto;da Conceição;Smartphone;3;1585.12;4755.36
2025-07-15;Juan Guerra;Gomes de Cavalcante;Smartphone;2;1939.57;3879.14
2024-08-16;Dr. Gustavo da Cruz;Brito;Teclado;5;224.11;1120.55
2024-02-16;Enzo Gabriel Nogueira;Siqueira de Novais;Teclado;8;2392.85;19142.8
2024-03-19;José Pedro Rezende;Freitas da Prata;Mouse;4;2321.36;9285.44
2025-09-22;Enzo Caldeira;Aparecida;Smartphone;3;2682.06;8046.18
2025-01-19;Vitor Moura;Camargo das Pedras;Monitor;7;228.63;1600.41
2025-03-31;Luiz Felipe Garcia;Souza;Notebook;8;2855.78;22846.24
2023-11-15;Aurora Aparecida;Cardoso;Notebook;6;1143.49;6860.94
2025-06-19;Sr. Fernando Abreu;Rocha Paulista;Smartphone;2;807.6;1615.2
2023-12-20;Alexandre Freitas;Novais das Pedras;Teclado;8;264.94;2119.52
2024-03-09;Pietra Andrade;Moura do Galho;Smartphone;2;2563.45;5126.9
2025-04-09;Caroline Nunes;Vargas;Notebook;10;2481.44;24814.4
2024-01-24;Maria Luiza Pimenta;Ribeiro;Smartphone;5;2392.11;11960.55
2024-06-07;Liam Barros;Correia;Monitor;2;438.97;877.94
2024-05-16;Helena da Costa;Vieira do Galho;Teclado;1;146.52;146.52
2024-02-05;Luiz Fernando Campos;Pastor;Teclado;8;2643.66;21149.28
2025-05-17;Maria Helena Ferreira;Moura;Notebook;6;1906.18;11437.08
2024-06-01;Sophia Dias;Azevedo do Galho;Smartphone;4;2395.47;9581.88
2024-07-14;Joana Novais;Andrade de Minas;Monitor;5;2532.15;12660.75
2024-12-20;José Pedro da Mata;Lima de Casa Grande;Mouse;7;460.44;3223.08
2025-08-05;Heitor da Luz;Sampaio de Montenegro;Monitor;6;2428.6;14571.6
2024-03-22;Dra. Maria Alice da Paz;Lima;Notebook;10;272.11;2721.1
2024-05-10;Gabriel Rios;Silveira;Teclado;9;512.68;4614.12
2024-11-27;Clara Viana;da Conceição;Monitor;2;2300.04;4600.08
2024-10-01;Allana Pires;Pimenta;Teclado;7;2635.59;18449.13
2024-07-23;Evelyn Sousa;Brito das Pedras;Smartphone;8;1417.1;11336.8
2023-12-12;Nicole Siqueira;Costela de Cassiano;Teclado;7;965.79;6760.53
